contigname	ERR011349_ERR011349
k79_5817	6.0339
k79_33516	5.07477
k79_14895	11.1032
k79_5818	6.39604
k79_19682	6.79054
k79_33517	4.73636
k79_5819	4.40741
k79_14896	3.352
k79_5820	4.84049
k79_14897	5.57047
k79_5821	2.75
k79_33518	7.15106
k79_14898	5.55639
k79_33519	3.13445
k79_5822	7.01307
k79_14899	3.19231
k79_14900	2.96774
k79_19683	11.4552
k79_24156	5.08085
k79_33520	3.46544
k79_14901	3.3374
k79_19684	7.52564
k79_24157	5.30601
k79_33521	3.2428
k79_14902	4.11842
k79_19685	2.71429
k79_24158	4.23567
k79_14903	3.6257
k79_24159	4.21053
k79_24160	15.1505
k79_14904	5.57252
k79_19686	7.2395
k79_33522	14.4017
k79_24161	4.75753
k79_33523	3.70229
k79_24162	5.95556
k79_19687	9.78986
k79_24163	4.65833
k79_19688	4.84677
k79_24164	5.16
k79_24165	3.60204
k79_14905	7.15638
k79_33524	4.4528
k79_24166	4.84906
k79_14906	3.80208
k79_24167	2.69149
k79_19689	4.00206
k79_33525	10.5214
k79_14907	8.01676
k79_24168	7.19398
k79_19690	3.65
k79_33526	3.64706
k79_24169	9.16
k79_19691	22.0939
k79_33527	5.68286
k79_19692	7.37791
k79_33528	15.6903
k79_24170	5.88768
k79_19693	6.99498
k79_14908	8.76592
k79_33529	9.20179
k79_24171	18.4831
k79_19694	9.67033
k79_33530	2.19048
k79_14909	7.4686
k79_19695	2.375
k79_33531	2.86603
k79_19696	2.23353
k79_24172	9.47194
k79_19697	2.21277
k79_24173	6.64
k79_33532	3.37984
k79_24174	5.37826
k79_33533	2.07755
k79_14910	10.7704
k79_28750	7.54496
k79_24175	13.9286
k79_33534	8.36444
k79_14911	6.71657
k79_24176	4.54622
k79_28751	11.5162
k79_1106	46.4
k79_33535	8.01923
k79_28752	5.58216
k79_24177	7.00157
k79_28753	22.198
k79_33536	6.87008
k79_28754	4.99057
k79_24178	9.52265
k79_33537	8.43644
k79_1107	6.86066
k79_28755	10.151
k79_1108	2.67424
k79_28756	2.84848
k79_33538	7.14968
k79_1109	5.91837
k79_28757	5.4
k79_33539	3.06962
k79_28758	9.46341
k79_33540	4.39259
k79_28759	4.50505
k79_1110	4.02402
k79_33541	3.63492
k79_1111	9.8547
k79_24179	10.2847
k79_1112	5.07865
k79_28760	5.067
k79_24180	4.51908
k79_1113	7.16832
k79_24181	4.83333
k79_33542	62.3295
k79_28761	5.3237
k79_24182	5.9604
k79_1114	4.01524
k79_28762	3.70857
k79_24183	8.89163
k79_1115	6.87772
k79_24184	8.76889
k79_33543	6.08006
k79_1116	5.3662
k79_28763	7.76075
k79_24185	2.26316
k79_33544	3.88148
k79_1117	6.53672
k79_33545	3.86429
k79_1118	3.72464
k79_33546	5.14085
k79_24186	3.67249
k79_28764	4.28889
k79_33547	12.8306
k79_1119	3.05275
k79_24187	8.34375
k79_1120	6.82
k79_28765	3.7346
k79_33548	2.66949
k79_28766	2.61062
k79_1121	4.66029
k79_33549	17.4581
k79_28767	2.89565
k79_1122	5.19262
k79_33550	8.08898
k79_1123	4.14035
k79_33551	4.47799
k79_24188	7.32819
k79_1124	4.81879
k79_33552	5.81818
k79_28768	6.91413
k79_24189	6.94853
k79_33553	8.16129
k79_33554	2.75758
k79_33555	10.4872
k79_33556	6.04965
k79_28769	6.87981
k79_24190	7.97682
k79_1125	18.666
k79_28770	6.3617
k79_33557	4.67081
k79_1126	4.16704
k79_33558	6.9235
k79_1127	5.305
k79_24191	6.86775
k79_1128	7.12664
k79_33559	10.7816
k79_33560	3.6
k79_24192	3.97721
k79_1129	8.68367
k79_19698	8.92252
k79_24193	4.94262
k79_10570	6.44814
k79_1130	14.4481
k79_5823	8.45739
k79_33561	6.63158
k79_24194	3.15672
k79_1131	3.04545
k79_24195	2.73077
k79_33562	3.16547
k79_1132	4.79817
k79_33563	2.95213
k79_24196	2.75458
k79_24197	7.01493
k79_33564	5.64748
k79_33565	8.90756
k79_1133	10.0403
k79_24198	6.11831
k79_5824	31.6927
k79_33566	5.59441
k79_1134	6.53211
k79_24199	3.57653
k79_1135	4.31
k79_33567	7.73932
k79_1136	2.38636
k79_24200	14.0816
k79_10571	3.47826
k79_33568	10.1078
k79_1137	7.94737
k79_24201	5.19753
k79_10572	3.37019
k79_1138	3.985
k79_5825	10.2608
k79_1139	4.43137
k79_33569	16.5864
k79_5826	3.92373
k79_33570	2.80909
k79_1140	8.28144
k79_10573	6.17627
k79_19699	11.1978
k79_33571	2.41538
k79_19700	3.3125
k79_1141	6.31606
k79_10574	10.3
k79_24202	12.3063
k79_19701	6.50633
k79_1142	5.31888
k79_33572	6.91423
k79_24203	11.3576
k79_33573	4.10256
k79_1143	8.37941
k79_24204	4.21965
k79_33574	3.27407
k79_24205	3.99174
k79_1144	8.17333
k79_33575	11.3786
k79_24206	9.45324
k79_10575	9.77752
k79_24207	3.60396
k79_33576	3.41916
k79_1145	9.32596
k79_10576	6.42857
k79_24208	6.83681
k79_33577	8.57312
k79_10577	7.97653
k79_24209	5.72449
k79_1146	7.42653
k79_24210	5.16346
k79_33578	6.53448
k79_10578	3.59606
k79_19702	7.89351
k79_1147	3.37037
k79_33579	3.73958
k79_24211	7.83688
k79_10579	12.899
k79_19703	4.34194
k79_24212	2.88028
k79_10580	6.73818
k79_1148	4.12544
k79_19704	2.41398
k79_24213	3.04061
k79_10581	9.40491
k79_19705	5.66964
k79_24214	5.96056
k79_1149	7.7
k79_19706	2.85955
k79_33580	7.41609
k79_1150	2.91736
k79_19707	2.43519
k79_24215	3.32292
k79_1151	4.01099
k79_14912	8.74242
k79_33581	3.96305
k79_14913	6.52727
k79_1152	11.9391
k79_10582	40.232
k79_1153	6.91667
k79_24216	11.7618
k79_33582	9.47292
k79_14914	5.45092
k79_33583	3.9322
k79_14915	8.13194
k79_1154	7.10798
k79_33584	2.46429
k79_33585	2.03077
k79_14916	4.54872
k79_19708	4.43609
k79_33586	5.26601
k79_14917	5.46316
k79_24217	56.2143
k79_19709	5.96981
k79_24218	5.44571
k79_19710	6.80193
k79_24219	7.32022
k79_33587	5.84793
k79_19711	3.9619
k79_33588	2.86607
k79_19712	1.93043
k79_24220	6.1434
k79_19713	3.76129
k79_33589	6.25455
k79_19714	3.23585
k79_14918	7.82979
k79_19715	3.55978
k79_14919	2.36792
k79_14920	9.21918
k79_10583	4.0684
k79_19716	4.76311
k79_10584	9.28042
k79_1155	3.29612
k79_19717	4.52675
k79_14921	6.56046
k79_19718	4.66667
k79_10585	6.4611
k79_14922	4.14286
k79_19719	6.06787
k79_14923	4.75728
k79_10586	3.29825
k79_1156	13.8533
k79_19720	5.34831
k79_10587	2.93878
k79_19721	2.56667
k79_1157	5.24084
k79_10588	2.88764
k79_19722	5.75962
k79_10589	10.7558
k79_1158	12.6096
k79_10590	2.38384
k79_14924	6.52754
k79_1159	6.5036
k79_19723	14.0882
k79_10591	6.19934
k79_14925	6.024
k79_10592	8.88272
k79_19724	10.9095
k79_14926	5.01064
k79_33590	3.85714
k79_24221	8.4894
k79_14927	7.49776
k79_1160	3.63095
k79_24222	3.86667
k79_19725	4.21124
k79_33591	11.1736
k79_24223	5.02542
k79_1161	3.41951
k79_33592	2.41221
k79_5827	5.96273
k79_24224	4.38346
k79_1162	6.63483
k79_33593	4.20134
k79_24225	5.49593
k79_19726	5.81172
k79_5828	7.37714
k79_1163	2.79828
k79_24226	8.01351
k79_33594	12.4933
k79_19727	10.5249
k79_5829	2.52
k79_1164	4.3983
k79_33595	7.16667
k79_5830	5.0
k79_1165	4.8
k79_19728	5.41636
k79_24227	5.36598
k79_1166	4.7594
k79_33596	7.57789
k79_19729	10.006
k79_1167	9.2234
k79_19730	5.75352
k79_24228	10.0852
k79_1168	3.14013
k79_33597	8.10989
k79_24229	7.89912
k79_19731	5.10334
k79_19732	2.81105
k79_19733	6.2967
k79_24230	7.7896
k79_19734	2.0596
k79_24231	3.41606
k79_19735	2.56954
k79_5831	9.92471
k79_24232	3.99324
k79_24233	7.46053
k79_19736	10.5064
k79_5832	4.65863
k79_24234	3.60227
k79_19737	3.61371
k79_24235	4.01531
k79_24236	4.98551
k79_5833	5.81395
k79_1169	18.8014
k79_10593	3.025
k79_24237	6.39732
k79_1170	10.2835
k79_28771	7.06865
k79_5834	5.33588
k79_10594	20.0713
k79_24238	3.60261
k79_5835	9.33557
k79_10595	6.55455
k79_24239	4.03165
k79_5836	5.26797
k79_28772	2.40312
k79_5837	4.33708
k79_28773	3.94167
k79_10596	9.83761
k79_10597	8.37755
k79_28774	2.98122
k79_5838	8.01584
k79_24240	5.03902
k79_5839	3.0
k79_28775	6.7268
k79_24241	4.06383
k79_24242	14.3193
k79_5840	5.69565
k79_24243	5.33333
k79_5841	8.94516
k79_5842	5.21607
k79_28776	29.0399
k79_19738	3.15868
k79_24244	8.80648
k79_28777	3.28571
k79_24245	4.03077
k79_28778	3.11628
k79_1171	11.3435
k79_24246	4.12849
k79_28779	3.4065
k79_19739	9.94841
k79_1172	6.44077
k79_19740	3.49711
k79_1173	5.26271
k79_28780	6.3913
k79_28781	8.47917
k79_1174	4.41538
k79_28782	3.61111
k79_1175	7.4
k79_28783	3.22222
k79_1176	4.21978
k79_19741	4.77326
k79_1177	4.04096
k79_19742	7.4026
k79_19743	3.77982
k79_1178	4.53333
k79_10598	45.3102
k79_28784	5.86022
k79_19744	3.14706
k79_10599	3.30128
k79_1179	8.8453
k79_28785	4.67713
k79_24247	21.2123
k79_10600	4.67586
k79_28786	3.61224
k79_1180	2.1
k79_28787	4.65079
k79_10601	3.4693
k79_28788	4.25
k79_10602	5.01099
k79_1181	3.88791
k79_24248	6.24726
k79_10603	13.1414
k79_1182	6.44961
k79_24249	3.104
k79_1183	1.80342
k79_14928	30.6691
k79_14929	5.25229
k79_28789	9.00717
k79_33598	9.74337
k79_14930	3.49171
k79_28790	2.57527
k79_33599	9.4698
k79_14931	6.76106
k79_33600	15.7083
k79_28791	10.0971
k79_14932	9.1087
k79_14933	10.3901
k79_14934	4.59434
k79_14935	5.07895
k79_33601	13.7279
k79_33602	2.34066
k79_14936	4.73853
k79_28792	11.4199
k79_33603	3.27152
k79_14937	3.71779
k79_14938	4.1828
k79_33604	6.1856
k79_14939	3.4964
k79_33605	6.86139
k79_14940	6.62431
k79_33606	4.15966
k79_28793	7.92023
k79_14941	4.2796
k79_28794	7.74595
k79_14942	8.1701
k79_33607	5.56897
k79_28795	2.77228
k79_14943	2.76074
k79_33608	7.56122
k79_28796	6.70886
k79_14944	6.93617
k79_33609	7.84932
k79_5843	5.5102
k79_28797	4.30282
k79_28798	9.0885
k79_33610	8.0137
k79_5844	5.10115
k79_5845	9.46067
k79_28799	49.1128
k79_5846	6.01989
k79_33611	12.002
k79_28800	4.1275
k79_5847	5.35606
k79_5848	5.46154
k79_33612	4.7048
k79_28801	6.35122
k79_5849	3.93662
k79_33613	3.47934
k79_5850	2.77083
k79_33614	7.0
k79_28802	7.58735
k79_5851	2.80488
k79_33615	1.73786
k79_19745	5.37131
k79_5852	7.08421
k79_33616	5.66038
k79_5853	8.83846
k79_19746	2.20732
k79_33617	6.04167
k79_28803	13.7156
k79_5854	3.88564
k79_5855	7.23333
k79_33618	6.79074
k79_33619	5.73209
k79_33620	3.46281
k79_5856	6.42222
k79_19747	14.2595
k79_19748	11.0057
k79_1184	6.28251
k79_33621	10.0387
k79_24250	35.6441
k79_1185	3.48899
k79_24251	3.92073
k79_33622	7.92643
k79_1186	4.08247
k79_24252	2.03279
k79_33623	4.93396
k79_33624	6.60377
k79_1187	5.51779
k79_33625	6.74528
k79_19749	19.2835
k79_24253	5.54155
k79_33626	31.5729
k79_19750	2.99074
k79_19751	5.26042
k79_24254	6.57874
k79_33627	4.48507
k79_1188	3.45102
k79_28804	16.1824
k79_24255	3.46237
k79_33628	5.91011
k79_1189	6.31925
k79_24256	4.75194
k79_19752	6.81789
k79_33629	4.80851
k79_28805	4.9588
k79_1190	2.42222
k79_24257	4.79528
k79_28806	8.03182
k79_33630	4.92989
k79_24258	6.60145
k79_1191	7.88166
k79_19753	6.71607
k79_33631	3.20714
k79_1192	4.93985
k79_19754	9.97931
k79_33632	3.87705
k79_33633	7.03158
k79_19755	6.67081
k79_33634	14.3796
k79_1193	4.28878
k79_19756	6.68421
k79_5857	10.0292
k79_28807	7.16953
k79_33635	4.81208
k79_19757	2.74419
k79_5858	4.10619
k79_1194	3.32308
k79_5859	6.17949
k79_1195	6.07258
k79_24259	15.7105
k79_33636	9.27108
k79_1196	3.29907
k79_28808	5.21759
k79_33637	3.29932
k79_24260	4.28
k79_14945	4.46559
k79_1197	4.34536
k79_33638	3.72789
k79_14946	4.77419
k79_24261	7.19433
k79_33639	3.07207
k79_1198	3.67541
k79_14947	7.05455
k79_24262	7.11189
k79_28809	4.85997
k79_33640	4.82727
k79_1199	3.12222
k79_14948	4.42056
k79_28810	4.10294
k79_14949	2.07772
k79_24263	5.4558
k79_1200	3.39402
k79_33641	5.35506
k79_14950	2.63021
k79_24264	2.08333
k79_1201	2.9558
k79_1202	5.76596
k79_14951	4.17081
k79_24265	8.54688
k79_33642	13.2826
k79_1203	2.86061
k79_14952	3.94737
k79_33643	4.04545
k79_1204	1.62963
k79_24266	7.39444
k79_1205	4.61616
k79_14953	5.43617
k79_33644	11.7555
k79_14954	7.32237
k79_28811	6.93878
k79_33645	3.99329
k79_33646	11.3152
k79_14955	7.15695
k79_33647	5.89147
k79_10604	42.5101
k79_33648	3.05208
k79_33649	3.72321
k79_14956	5.88391
k79_24267	105.932
k79_10605	5.65228
k79_19758	3.14173
k79_28812	10.9366
k79_24268	3.49102
k79_10606	1.57843
k79_28813	7.86294
k79_19759	6.28032
k79_33650	4.97078
k79_28814	4.63107
k79_14957	4.44284
k79_33651	8.24719
k79_10607	8.21681
k79_19760	3.86833
k79_33652	3.97761
k79_19761	2.89189
k79_10608	3.64151
k79_14958	5.22112
k79_33653	3.26263
k79_10609	3.92473
k79_19762	3.40458
k79_28815	5.97196
k79_14959	6.97959
k79_10610	3.30769
k79_19763	7.84409
k79_28816	3.45185
k79_10611	2.66463
k79_28817	3.35417
k79_14960	11.2186
k79_14961	4.23
k79_10612	5.73214
k79_28818	5.74349
k79_19764	5.45149
k79_14962	4.84211
k79_33654	3.88985
k79_10613	14.1788
k79_14963	2.575
k79_10614	3.57143
k79_33655	13.25
k79_28819	6.70821
k79_14964	8.20721
k79_28820	6.75
k79_14965	7.37363
k79_33656	5.52
k79_28821	7.35849
k79_19765	7.03204
k79_10615	7.47664
k79_33657	5.36957
k79_28822	6.93567
k79_33658	5.66019
k79_14966	6.74775
k79_19766	7.9685
k79_10616	12.9127
k79_19767	6.28431
k79_28823	7.38889
k79_14967	4.40394
k79_33659	6.68248
k79_10617	6.34634
k79_28824	6.27717
k79_5860	7.61364
k79_10618	4.57613
k79_5861	4.30068
k79_33660	5.41709
k79_10619	5.11594
k79_33661	5.84286
k79_28825	6.78913
k79_5862	5.53247
k79_10620	4.71324
k79_33662	4.2043
k79_28826	2.20755
k79_33663	4.84553
k79_10621	8.70751
k79_5863	4.07163
k79_19768	8.47288
k79_28827	4.53722
k79_33664	6.39881
k79_5864	7.07368
k79_19769	3.67568
k79_28828	4.58289
k79_33665	3.0
k79_5865	2.26667
k79_10622	6.82872
k79_28829	5.43651
k79_19770	5.56707
k79_5866	8.76923
k79_19771	3.11607
k79_28830	8.89167
k79_10623	2.87306
k79_5867	2.99065
k79_33666	6.10854
k79_28831	6.31959
k79_19772	8.20139
k79_10624	14.0775
k79_5868	6.5914
k79_19773	12.7117
k79_10625	2.21053
k79_1206	7.30115
k79_5869	1.93706
k79_19774	4.29255
k79_10626	6.91124
k79_1207	1.66667
k79_33667	6.58824
k79_19775	5.93269
k79_10627	2.84158
k79_5870	19.4751
k79_19776	4.41
k79_10628	4.46023
k79_1208	5.3624
k79_5871	3.2126
k79_33668	7.18406
k79_5872	6.40411
k79_19777	4.59587
k79_1209	7.96748
k79_33669	3.02247
k79_19778	7.61538
k79_5873	6.885
k79_33670	3.0
k79_1210	4.56604
k79_19779	2.57364
k79_5874	2.08772
k79_1211	2.77869
k79_5875	7.2037
k79_19780	4.88889
k79_10629	6.61947
k79_1212	5.0383
k79_10630	5.42929
k79_5876	4.43236
k79_1213	4.89655
k79_10631	4.39512
k79_19781	9.57443
k79_5877	5.58
k79_1214	5.08824
k79_10632	6.41102
k79_5878	8.465
k79_1215	2.35965
k79_10633	3.69388
k79_10634	2.93023
k79_1216	6.41124
k79_5879	8.80198
k79_10635	9.83983
k79_10636	9.1413
k79_10637	2.42718
k79_1217	7.46183
k79_10638	5.90244
k79_1218	3.64052
k79_10639	6.59
k79_1219	2.78698
k79_33671	38.7136
k79_10640	3.62255
k79_5880	9.10974
k79_33672	5.28042
k79_5881	5.05217
k79_5882	10.4524
k79_33673	4.12333
k79_5883	5.43548
k79_33674	6.948
k79_5884	2.42697
k79_33675	4.48963
k79_5885	7.52797
k79_5886	3.66102
k79_33676	7.72761
k79_5887	13.1642
k79_1220	29.4724
k79_33677	5.11884
k79_1221	3.79144
k79_5888	5.93174
k79_33678	14.0909
k79_1222	6.28182
k79_33679	2.70588
k79_1223	8.71329
k79_33680	6.09333
k79_33681	4.69
k79_14968	25.4657
k79_1224	11.8746
k79_33682	5.28631
k79_14969	3.04386
k79_28832	9.63384
k79_14970	2.63393
k79_28833	2.56637
k79_14971	2.76531
k79_28834	4.18605
k79_14972	8.28044
k79_33683	7.26773
k79_28835	3.81592
k79_14973	3.10811
k79_33684	4.0
k79_28836	11.3421
k79_28837	5.80159
k79_14974	3.65576
k79_28838	12.6752
k79_14975	5.92949
k79_28839	6.75849
k79_14976	6.01839
k79_28840	4.76018
k79_14977	10.3646
k79_19782	4.88298
k79_14978	3.59414
k79_5889	7.38636
k79_19783	4.25672
k79_5890	4.76793
k79_19784	6.39161
k79_5891	2.75
k79_5892	4.41049
k79_5893	6.71014
k79_28841	9.28753
k79_5894	3.43307
k79_28842	2.63115
k79_5895	5.0
k79_28843	6.03175
k79_5896	4.04813
k79_28844	4.04211
k79_5897	10.0659
k79_5898	12.6022
k79_5899	7.82036
k79_19785	10.4983
k79_28845	7.95923
k79_14979	21.1544
k79_19786	2.71864
k79_28846	4.05556
k79_14980	4.65854
k79_19787	5.67633
k79_28847	9.58025
k79_14981	4.4
k79_28848	2.93388
k79_14982	5.48413
k79_19788	7.48611
k79_5900	10.5331
k79_33685	38.9073
k79_1225	4.68085
k79_14983	10.2319
k79_19789	8.23955
k79_1226	5.6391
k79_33686	4.26962
k79_19790	5.78947
k79_14984	4.50505
k79_14985	3.0
k79_1227	3.63636
k79_19791	11.6619
k79_33687	6.21802
k79_1228	6.60484
k79_14986	2.65517
k79_1229	4.75281
k79_19792	2.01948
k79_33688	5.096
k79_5901	8.88194
k79_1230	7.21528
k79_14987	5.71475
k79_5902	4.59302
k79_33689	5.64528
k79_1231	7.76106
k79_5903	3.36628
k79_33690	6.47953
k79_1232	6.10949
k79_14988	6.42172
k79_5904	27.7963
k79_1233	3.36752
k79_14989	8.28455
k79_33691	7.15068
k79_5905	14.2819
k79_1234	6.59116
k79_33692	5.41463
k79_14990	7.04633
k79_5906	2.52703
k79_1235	7.54911
k79_5907	10.0275
k79_33693	4.08929
k79_5908	3.856
k79_33694	5.82036
k79_1236	5.81642
k79_5909	6.15613
k79_14991	10.4002
k79_1237	3.7973
k79_33695	4.54694
k79_5910	6.71523
k79_14992	7.03817
k79_1238	3.79227
k79_33696	1.645
k79_14993	4.2562
k79_1239	3.52294
k79_10641	46.1184
k79_1240	9.19504
k79_5911	9.77636
k79_10642	2.22222
k79_14994	9.00928
k79_24269	35.6311
k79_1241	3.99732
k79_10643	5.50929
k79_14995	4.9749
k79_1242	4.42975
k79_24270	13.8116
k79_14996	4.62222
k79_10644	5.10667
k79_24271	4.30846
k79_10645	6.37079
k79_14997	3.05535
k79_1243	6.2673
k79_14998	13.8659
k79_1244	5.84375
k79_14999	6.46711
k79_1245	3.39535
k79_15000	4.4908
k79_1246	4.02439
k79_15001	6.40329
k79_10646	9.49023
k79_15002	2.43114
k79_1247	4.87681
k79_10647	5.26364
k79_1248	4.76303
k79_10648	6.552
k79_1249	2.95333
k79_1250	9.13542
k79_10649	7.11386
k79_15003	7.41363
k79_1251	2.17816
k79_15004	3.85321
k79_1252	4.77
k79_15005	2.03409
k79_1253	11.8193
k79_1254	5.39167
k79_1255	12.1569
k79_15006	7.51154
k79_10650	10.4713
k79_1256	6.25098
k79_15007	4.09317
k79_1257	10.0682
k79_10651	9.36957
k79_15008	3.79808
k79_28849	5.63235
k79_10652	14.1923
k79_28850	3.03804
k79_10653	2.63281
k79_28851	2.99005
k79_10654	3.76596
k79_15009	9.29208
k79_28852	4.44248
k79_10655	9.12613
k79_15010	3.0
k79_15011	7.3806
k79_28853	6.15936
k79_10656	4.28704
k79_28854	9.36913
k79_15012	3.35366
k79_19793	3.24771
k79_15013	13.4327
k79_28855	3.62674
k79_19794	4.69259
k79_15014	8.42177
k79_10657	4.40981
k79_19795	5.21875
k79_15015	2.40625
k79_10658	11.2817
k79_15016	9.51079
k79_33697	4.88961
k79_28856	8.84776
k79_19796	4.85121
k79_28857	5.02198
k79_10659	9.96437
k79_33698	10.5077
k79_28858	6.45146
k79_10660	6.88889
k79_15017	5.92656
k79_28859	5.8189
k79_33699	8.37104
k79_10661	4.19271
k79_33700	11.0319
k79_10662	7.51282
k79_10663	3.48795
k79_10664	4.22093
k79_33701	7.57878
k79_10665	3.68919
k79_15018	9.52366
k79_33702	6.07177
k79_10666	6.69634
k79_19797	5.75781
k79_33703	4.46789
k79_19798	8.17778
k79_15019	53.805
k79_19799	3.45161
k79_10667	4.07246
k79_15020	3.90741
k79_19800	2.79048
k79_10668	2.82022
k79_15021	3.77273
k79_33704	5.93506
k79_10669	5.33099
k79_15022	13.5597
k79_19801	5.81949
k79_10670	2.74227
k79_5912	2.66142
k79_15023	2.08791
k79_10671	7.46732
k79_24272	49.7164
k79_10672	2.90789
k79_15024	6.61246
k79_19802	5.86694
k79_10673	3.23469
k79_5913	10.6017
k79_19803	3.4386
k79_15025	3.45413
k79_10674	20.6646
k79_5914	2.8617
k79_24273	7.59871
k79_15026	4.52809
k79_10675	4.57853
k79_5915	6.18428
k79_1258	7.37349
k79_24274	4.38035
k79_33705	7.73858
k79_5916	5.35714
k79_1259	3.34746
k79_19804	11.421
k79_10676	5.87926
k79_15027	5.81536
k79_33706	2.81395
k79_1260	2.92929
k79_19805	3.55882
k79_5917	5.53431
k79_10677	8.1579
k79_15028	5.79861
k79_33707	2.16822
k79_1261	6.38384
k79_5918	2.90476
k79_24275	6.77018
k79_15029	7.3
k79_19806	16.158
k79_15030	4.4382
k79_10678	6.47982
k79_19807	16.5124
k79_33708	6.40535
k79_15031	4.92357
k79_1262	55.7889
k79_19808	4.5
k79_33709	7.65806
k79_1263	3.16575
k79_10679	17.4749
k79_19809	10.9735
k79_33710	6.16432
k79_5919	27.1591
k79_1264	6.30599
k79_15032	5.90971
k79_33711	6.87647
k79_33712	5.16058
k79_15033	4.84009
k79_15034	2.77419
k79_33713	5.42217
k79_33714	5.27586
k79_10680	1.96667
k79_33715	2.47222
k79_10681	3.50526
k79_5920	7.44537
k79_33716	5.13768
k79_10682	5.70395
k79_15035	4.50413
k79_5921	6.51064
k79_15036	2.3956
k79_5922	3.13008
k79_10683	3.4346
k79_10684	11.2474
k79_15037	6.40613
k79_5923	13.1685
k79_33717	7.02996
k79_10685	2.81452
k79_19810	41.2319
k79_5924	8.39683
k79_33718	3.31841
k79_5925	1.87234
k79_19811	19.8571
k79_33719	17.8692
k79_15038	6.94433
k79_10686	8.25672
k79_19812	6.05442
k79_5926	3.91282
k79_10687	6.72947
k79_5927	4.57764
k79_15039	6.66469
k79_5928	4.12903
k79_15040	4.20619
k79_19813	7.88927
k79_15041	4.45509
k79_5929	9.71014
k79_19814	6.07143
k79_5930	5.65049
k79_5931	5.23116
k79_19815	3.77876
k79_15042	8.06241
k79_28860	50.8454
k79_15043	3.63498
k79_5932	3.44538
k79_15044	3.53636
k79_19816	6.68914
k79_19817	1.53933
k79_15045	2.98253
k79_1265	19.2554
k79_28861	9.12716
k79_1266	2.97
k79_5933	10.8934
k79_19818	5.55676
k79_1267	8.63102
k79_15046	6.9858
k79_28862	4.48122
k79_19819	5.07547
k79_5934	5.09687
k79_15047	7.02174
k79_1268	5.29836
k79_5935	6.44275
k79_15048	7.85792
k79_1269	3.48315
k79_10688	2.89247
k79_28863	9.13397
k79_10689	4.90244
k79_1270	8.92
k79_15049	4.68382
k79_28864	7.8408
k79_15050	3.18584
k79_1271	4.59893
k79_10690	4.75655
k79_5936	8.29689
k79_15051	2.68317
k79_28865	8.18812
k79_5937	3.08333
k79_1272	14.0038
k79_28866	5.33476
k79_15052	6.03187
k79_1273	7.53616
k79_28867	6.48627
k79_5938	9.06529
k79_15053	5.27485
k79_10691	7.84969
k79_28868	6.54595
k79_5939	4.05769
k79_15054	11.6917
k79_5940	5.36522
k79_15055	2.6055
k79_28869	12.7927
k79_15056	2.57558
k79_10692	16.7881
k79_5941	4.53378
k79_15057	4.85714
k79_10693	67.9122
k79_28870	5.02985
k79_15058	2.16279
k79_5942	25.0517
k79_15059	3.24498
k79_28871	5.28242
k79_5943	3.15135
k79_15060	1.61538
k79_10694	4.81713
k79_28872	6.28272
k79_1274	4.97315
k79_5944	3.0198
k79_15061	5.89247
k79_10695	3.09929
k79_28873	11.9909
k79_5945	3.43981
k79_15062	4.57326
k79_5946	3.82022
k79_10696	4.52448
k79_28874	3.87689
k79_15063	10.4343
k79_5947	8.65909
k79_1275	7.4236
k79_15064	4.30851
k79_28875	2.76596
k79_5948	8.22807
k79_10697	8.47478
k79_15065	2.60819
k79_5949	6.62238
k79_10698	3.08917
k79_28876	12.5741
k79_1276	3.15299
k79_15066	10.0283
k79_5950	5.81529
k79_10699	7.14286
k79_15067	3.12605
k79_1277	7.22128
k79_5951	9.06195
k79_33720	2.87113
k79_24276	48.1139
k79_1278	4.1134
k79_19820	5.87689
k79_5952	5.65254
k79_1279	2.7234
k79_24277	6.42373
k79_15068	6.09218
k79_5953	10.0583
k79_19821	5.56831
k79_33721	3.78106
k79_24278	5.78182
k79_5954	4.57792
k79_33722	7.43885
k79_15069	3.6
k79_24279	2.06087
k79_19822	3.19665
k79_1280	16.1813
k79_5955	11.1829
k79_15070	5.09489
k79_33723	5.12077
k79_19823	3.20362
k79_5956	1.75824
k79_19824	3.88696
k79_5957	6.83429
k79_33724	6.13433
k79_19825	3.45604
k79_5958	5.24138
k79_33725	6.92308
k79_33726	5.93548
k79_5959	4.5541
k79_19826	5.18302
k79_33727	1.96241
k79_15071	9.63181
k79_5960	5.31333
k79_19827	5.23671
k79_15072	7.84431
k79_19828	2.6875
k79_5961	7.45699
k79_19829	2.85526
k79_15073	4.32159
k79_5962	11.2088
k79_15074	4.5463
k79_5963	6.68293
k79_33728	9.63512
k79_19830	7.75126
k79_5964	6.38947
k79_15075	23.2963
k79_33729	4.47917
k79_19831	6.34066
k79_19832	7.71681
k79_33730	4.49102
k79_5965	4.97464
k79_15076	7.31915
k79_19833	3.63277
k79_33731	4.08901
k79_15077	5.62115
k79_19834	6.33333
k79_5966	5.53598
k79_33732	6.19614
k79_5967	3.08081
k79_19835	4.4306
k79_33733	4.59162
k79_5968	5.34752
k79_33734	3.47802
k79_19836	4.87646
k79_5969	8.72427
k79_15078	57.8796
k79_33735	4.42975
k79_19837	3.12613
k79_5970	2.39
k79_33736	12.8741
k79_15079	10.7208
k79_5971	8.79605
k79_33737	8.52525
k79_28877	9.47381
k79_33738	8.56294
k79_19838	16.419
