contigs	predictions
k79_60003	2;976;200643;171549;815;909656;387090
k79_95419	2;976;200643;171549;815;816;674529
k79_23226	
k79_60004	2;201174;1760;85006;1268;1663;2894192
k79_47566	
k79_23227	
k79_71571	2;1239;186801;3085636;186803;189330;88431
k79_60005	
k79_47567	2;976;200643;171549;815;909656;821
k79_23228	2;1239;186801;3085636;186803;3076670;3028070
k79_47568	2;1239;186801;186802;216572;1263;1160721
k79_23229	2;976;200643;171549
k79_11013	2;1239;526524;526525;2810280;2678885;1982626
k79_60006	
k79_60007	
k79_60008	2;976;200643;171549;2005525;375288
k79_23230	2;976;200643;171549;815;816
k79_47569	
k79_60009	2;976;200643;171549;815;909656;821
k79_23231	2;976;200643;171549;815;816;820
k79_71572	2;1239;909932;1843488;909930;33024;33025
k79_60010	2;1239;186801;3085636;186803;2316020;46228;471875
k79_23232	
k79_71573	2;1239;186801;3085636;186803
k79_47570	2;1239;186801;3085636;186803;207244;649756
k79_23233	
k79_60011	
k79_47571	
k79_23234	2;976;200643;171549;2005525;375288;823
k79_47572	2;1239;186801;3085636;186803;572511;418240;1121115
k79_47573	
k79_11014	
k79_23235	
k79_47574	2;1239;186801;3085636;186803;1766253;39491;657317
k79_60012	2;1239;186801;3085636;186803;189330;39486
k79_23236	2;976;200643;171549;2005525;375288;823
k79_47575	
k79_11015	2;976;200643;171549;815;816;820
k79_60013	2;976;200643;171549;815;909656;387090
k79_47576	
k79_47577	2;1239;186801;186802;186806;1730;39496
k79_47578	
k79_47579	2;1239;186801;3085636;186803;207244;649756
k79_47580	
k79_60014	2;976;200643;171549;815;816;820
k79_60015	2;976;200643;171549;815;909656;821
k79_60016	2;976;200643;171549
k79_47581	2;1239;186801;186802;216572;216851;2929494
k79_60017	
k79_34606	2;1239;186801;186802;216572;216851;2929493
k79_60018	2;1239;186801;3085636;186803;1766253;39491
k79_34607	2;1224;28211;356;82115;379;2020312
k79_60019	2;976;200643;171549;2005525;375288
k79_11016	2;1239;526524;526525;2810280;2678885;1982626
k79_60020	
k79_34608	
k79_11017	2;1239;186801;3085636;186803;2316020;46228;471875
k79_34609	2;1239;186801;3085636;186803;2316020;33039;657313
k79_60021	2;976;200643;171549;2005525;375288
k79_60022	2;1239;186801;3085636;186803;572511;418240;1121115
k79_60023	2;1239;186801;3085636;186803;2316020;33038
k79_47582	2;976;200643;171549;815;816;820
k79_47583	2;1239;186801;3085636;186803;2316020;33039
k79_34610	2;1239;526524;526525;2810280;2678885;1982626
k79_60024	2;1239;186801;186802;186806;1730;39496
k79_95420	2157;28890;183925;2158;2159;2172;2173;420247
k79_23237	2;1239;526524;526525;2810280;2678885;1982626
k79_34611	2;1239;186801;3085636;186803;2316020;46228;471875
k79_60025	2;1239;186801;186802;186806;1730;39496
k79_95421	
k79_34612	2;1239;186801;3085636;186803;1766253;39491
k79_11018	2;1239;186801;3085636;186803
k79_34613	2;976;200643;171549;815;816;28111
k79_11019	
k79_95422	2;1239;186801;3085636;186803;207244;649756
k79_34614	2;976;200643;171549;815;816;820
k79_95423	
k79_47584	2;1239;526524;526525;2810280;2678885;1982626
k79_11020	2;1239;186801;3085636;186803;2569097;39488
k79_95424	
k79_71574	
k79_60026	2;1239;186801;3085636;186803;2316020;46228;471875
k79_95425	2;976;200643;171549;815;816;820
k79_95426	2;1239;186801;186802;186806;1730;39496
k79_47585	2;1239;186801;3085636;186803;572511;418240;1121115
k79_11021	2;1239;186801;3085636;186803;841;1261635
k79_95427	
k79_47586	
k79_11022	
k79_60027	
k79_11023	2;1239;186801;3085636;186803;207244;649756
k79_60028	2;976;200643;171549;815;909656;821
k79_11024	2;1239;186801;3085636;186803;1766253;39491
k79_95428	2;976;200643;171549;815;816;820
k79_95429	2;1239;186801;3085636;186803;572511;418240;1121115
k79_11025	2;976;117743;200644;2762318;59732
k79_95430	2;976;200643;171549;815;816
k79_47587	
k79_23238	
k79_95431	
k79_47588	
k79_95432	2;976;200643;171549;2005525;375288;823
k79_23239	2;1239;186801
k79_23240	2;1239;186801;3085636;186803;1766253;39491
k79_47589	2;1224;28211;204455;31989;3050722;2683284
k79_60029	2;1239;186801;186802;216572;1263;2608920
k79_71575	
k79_47590	2;1239;186801;3085636;186803;572511;418240;1121115
k79_60030	2;976;200643;171549;2005525;375288;823
k79_11026	
k79_23241	2;1239;186801;3085636;186803;207244;649756
k79_60031	
k79_95433	2;1239;186801;3085636;186803;572511;418240;1121115
k79_71576	2;1239;186801;3085636;186803;2316020;46228;471875
k79_47591	
k79_23242	
k79_60032	2;1224;1236;135622;267888;53246;43657
k79_95434	2;976;200643;171549;815;816;820
k79_60033	2;1239;186801;186802;216572
k79_23243	2;1239;186801;3085636;186803;2316020;46228;471875
k79_71577	2;1239;186801;3085636;186803;2569097;39488
k79_47592	2;1239;186801;3085636;186803;2316020;46228;471875
k79_95435	2;1239;186801;3085636;186803;33042;410072
k79_23244	
k79_47593	2;1239;186801;3085636;186803;1766253;39491
k79_11027	2;976;200643;171549;815;816;818
k79_60034	
k79_95436	2;1239;186801;186802;186806;1730;39496
k79_11028	2;1239;186801;3085636;186803;2316020;46228;471875
k79_60035	
k79_34615	2
k79_60036	2;1239;186801;3085636;186803;189330;39486
k79_95437	2;1239;186801;3085636;186803;2569097;39488
k79_47594	2157;28890;183925;2158;2159;2172;2173
k79_11029	
k79_34616	2;976;200643;171549;815;816;28111
k79_60037	2;1239;186801;186802;216572;216851;853;657322
k79_71578	2;1239;186801;3085636;186803;1766253;39491;657318
k79_47595	2;976;200643;171549;2005525;375288
k79_11030	
k79_34617	2;976;200643;171549
k79_95438	2;1239;186801;3085636;186803;207244;649756
k79_60038	2;976;200643;171549;2005525;375288;823
k79_47596	
k79_60039	2;1239;186801;3085636;186803;2569097;39488
k79_34618	2;1239;186801;3085636;186803;572511;418240;1121115
k79_71579	
k79_60040	
k79_11031	2;1239;186801;3085636;186803;207244;649756
k79_95439	
k79_71580	2;1239;186801;3085636;186803;189330;88431
k79_95440	2;1239;186801;3085636;186803;2316020;33039;657313
k79_11032	2;1239;909932;1843488;909930;33024;33025
k79_71581	2;976;200643;171549;815;909656;821
k79_23245	2;1239;526524;526525;2810280;2678885;1982626
k79_60041	2;976;200643;171549;815;816;820
k79_34619	2;1239;526524;526525;2810280;2678885;1982626
k79_71582	2;1239;186801;186802;216572;216851;853
k79_60042	2;1239;186801;3085636;186803;572511;418240;1121115
k79_71583	2;1239;186801;3085636;186803;2569097;39488
k79_60043	2;1239;186801;3085636;186803;189330;88431
k79_23246	2;976;200643;171549;171550;239759;2585118
k79_34620	2;1239;186801
k79_71584	
k79_23247	2;1239;186801;3085636;186803;207244;649756
k79_34621	2;1239;186801;186802;216572;216851
k79_47597	
k79_71585	
k79_23248	2759;7711;40674;9443;9604;9605;9606
k79_34622	
k79_47598	2;1239;186801;3085636;186803;2569097;39488
k79_60044	2;976;200643;171549;815;816;820
k79_11033	2;1239;186801;186802;186806;1730;39496
k79_47599	
k79_11034	
k79_60045	2;976;200643;171549;815;816;820
k79_60046	2;1239;186801;3085636;186803;2569097;39488
k79_71586	2;1239;186801;3085636;186803;1766253;39491;657317
k79_47600	2;976;200643;171549;815;816;2650157
k79_11035	
k79_60047	2;976;200643;171549;815;909656;821
k79_47601	2;976;200643;171549;2005525;375288;823
k79_60048	2;1239;186801;3085636;186803;2569097;39488
k79_11036	2;976;200643;171549;2005525;375288
k79_60049	2;976;200643;171549;815;909656;821
k79_60050	2;976;200643;171549;2005525;375288
k79_11037	2;976;200643;171549;815;816;817;997879
k79_60051	
k79_11038	2;1239;186801;3085636;186803;1766253;39491
k79_60052	2;976;200643;171549;815;816;820
k79_11039	2;976;200643;171549;815;816
k79_60053	2;1239;186801;3085636;186803;2316020;33039;657313
k79_60054	2;1239;186801;3085636;186803;189330;39486
k79_23249	2;1239;186801;3085636;186803;1766253;39491
k79_60055	2;1239;186801;3085636;186803;2569097;39488
k79_60056	2;1239;186801;3082720;186804;1870884;1496
k79_71587	2;1239;186801;186802;31979;1485
k79_60057	2;976;200643;171549;1853231;283168;28118
k79_11040	2;1239;186801
k79_11041	2;1239;186801;186802;186806;1730;39496
k79_71588	
k79_11042	
k79_23250	2;1239;186801;186802;216572;216851;3030639
k79_71589	2;1239;186801;186802;216572;292632;214851
k79_11043	2;976;200643;171549;815;816;28111
k79_23251	
k79_95441	2;1239;186801;186802;216572;2172004;2108523
k79_71590	2;1239;186801;3085636;186803;2569097;39488
k79_11044	
k79_23252	
k79_23253	2;1239;186801;3085636;186803;572511;2779518
k79_71591	
k79_11045	2;1239;186801;3085636;186803;33042;410072
k79_23254	2;1239;186801;3085636;186803;2316020;33039;657313
k79_23255	
k79_11046	2;976;200643;171549;815;909656;821
k79_23256	2;1239;186801;3085636;186803;2316020;33039;657313
k79_95442	2;976;200643;171549;815
k79_11047	
k79_60058	2;976;200643;171549;815;816;2715212
k79_95443	2;1239;186801;3085636;186803;2316020;33039;657313
k79_23257	2;1239;186801;3085636;186803;572511;418240;1121115
k79_11048	
k79_95444	2;976;200643;171549;815;816
k79_60059	2;976;200643;171549;815;816;820
k79_71592	
k79_60060	
k79_23258	
k79_71593	2;1239;909932;1843488;909930;33024;33025
k79_23259	
k79_47602	2;1239;186801;3085636;186803;1766253;39491
k79_23260	2;200940;3031449;213115;194924;2794998;191026;1121451
k79_47603	
k79_23261	2;1239;186801;3085636;186803;572511;418240;1121115
k79_60061	
k79_71594	2;1239;186801;186802;216572;216851;2929493
k79_95445	2;1239;526524;526525;2810280;2678885;1982626
k79_47604	2;976;200643;171549;815;909656;821
k79_95446	
k79_23262	2;1239;186801;186802;216572;216851;853
k79_71595	
k79_34623	
k79_60062	2;976;200643;171549;815;909656;821
k79_23263	2;976;200643;171549;815;816;674529
k79_34624	
k79_47605	2;976;200643;171549;815;816;820;997890
k79_71596	2;1239;909932;1843488;909930;33024;33025
k79_34625	2;1239;186801;3085636;186803;33042;410072
k79_60063	2
k79_47606	
k79_95447	2;976;117743;200644;49546;237
k79_60064	
k79_47607	2;976;200643;171549;171550;239759;328814;717959
k79_60065	
k79_71597	
k79_47608	2;1239;186801;3085636;186803;1766253;39491
k79_71598	2;1239;909932;1843488;909930;33024;33025
k79_34626	
k79_83869	2;1239;186801;3085636;186803;189330;88431
k79_47609	2;1239;186801;186802;216572;1263;1160721
k79_71599	2;976;200643;171549;1853231;283168;28118
k79_23264	2;1239;186801;3085636;186803;2569097;39488
k79_95448	2;1239;186801;3085636;186803;1766253;39491;657317
k79_34627	2;1239;186801;3085636;186803;189330;39486
k79_83870	2;976;200643;171549;815;909656;821
k79_47610	2;1239;186801;3085636;186803;1766253;39491
k79_95449	2;976;200643;171549;2005525;375288;823
k79_34628	
k79_23265	
k79_83871	2;976;200643;171549;815;816;820
k79_71600	2;976;200643;171549;815;816;820
k79_95450	2;1239;186801;3085636;186803;2316020;33039;657313
k79_23266	2;1239;526524;526525;2810280;2678885;1982626
k79_47611	2;1239;186801;186802;216572;292632;214851
k79_95451	2;976;200643;171549;815;816
k79_23267	2;1239;186801;186802;31979;1485;97138
k79_95452	2;1239;186801;186802;216572;216851;853
k79_47612	
k79_23268	
k79_47613	
k79_23269	2;1239;186801;186802
k79_95453	2;1239;186801;3085636;186803;572511;418240;1121115
k79_71601	2;1239;186801;3085636;186803;2316020;46228;471875
k79_47614	2;1239;186801;186802;216572;216851;3030639
k79_95454	
k79_83872	2;1239;526524;526525;2810280;2678885;1982626
k79_71602	2;976;200643;171549;815;909656;821
k79_60066	2157;28890;183925;2158;2159;2172;2173
k79_95455	
k79_71603	2;1239;186801;3085636;186803;207244;649756
k79_60067	2;1239;186801;3085636;186803;2316020;33039
k79_83873	2;1239;186801;3085636;186803;572511;418240;1121115
k79_47615	
k79_95456	
k79_47616	2;976;200643;171549;815;816;28111
k79_83874	2;1239;909932;1843488;909930;33024;33025
k79_95457	2;976;200643;171549;815;816
k79_23270	
k79_60068	2;1239;186801;3085636;186803;572511;418240;1121115
k79_34629	2157;28890;183925;2158;2159;2172;2173;420247
k79_95458	2;1239;186801;186802;216572;1263;1160721
k79_71604	2;1239;909932;1843488;909930;33024;33025
k79_60069	2;1239;186801;3085636;186803
k79_34630	
k79_23271	2;976;200643;171549
k79_95459	2;1239;186801;186802;216572;216851;2929489
k79_83875	2;976;200643;171549;2005525;375288;823
k79_23272	
k79_83876	2;74201;203494;48461;1647988;239934;239935
k79_47617	2;1224;28211;204457;335929;1295327;2798724
k79_34631	
k79_71605	2;1239;526524;526525;2810280;2678885;1982626
k79_95460	2;1239;186801;3085636;186803;207244;649756;649757
k79_83877	2;1239;526524;526525;2810280;2678885;1982626
k79_47618	2;1239;186801;3085636;186803;2316020;33039;657313
k79_71606	2;1239;186801;3085636;186803;33042;410072
k79_60070	2157;28890;183925;2158;2159;2172;2173;420247
k79_95461	2;1090;191410;191411;191412;1101;2632826
k79_23273	2;1239;186801;3085636;186803;189330;88431
k79_34632	2
k79_47619	2;1239;186801;186802;186806;1730;39496
k79_60071	2;1239;186801;3085636;186803;2316020;46228;471875
k79_23274	2;976;200643;171549;2005525;375288;46503
k79_47620	2;976;200643;171549;815;816;820
k79_71607	2;1239;186801;3085636;186803;572511;2479767
k79_23275	2;1239;186801;3085636;186803;189330;39486
k79_83878	2;1239;526524;526525;2810280;2678885;1982626
k79_71608	2;976;200643;171549;815;816;28111
k79_60072	2;1239;186801;3085636;186803;841;301301
k79_47621	2;1239;526524;526525;2810280;2678885;1982626
k79_34633	2;1239;186801;3085636;186803;2316020;46228;471875
k79_23276	2;1239;186801;3085636;186803;2316020;46228;471875
k79_60073	2;1239;186801;3085636;186803;207244;649756
k79_71609	2;74201;203494;48461;1647988;239934;239935
k79_34634	
k79_23277	2;1239;186801;3085636;186803;33042;410072
k79_47622	
k79_83879	2;976;200643;171549;2005525;375288;46503
k79_23278	2;1239;186801;3085636;186803;1766253;39491
k79_71610	2;976;200643;171549;815;909656;821
k79_60074	2;1239;91061;186826;1300;1301;1309
k79_47623	2;1239;186801;3085636;186803;2316020;33039;657313
k79_95462	2;203691;203692;1643688;170;171;1513297
k79_71611	2;1239;186801;186802;216572;2172004;2108523
k79_60075	
k79_83880	2;1239;186801;3085636;186803;572511;89014
k79_95463	2;1239;186801;3085636;186803;33042;410072
k79_47624	2;1239;526524;526525;2810280;2678885;1982626
k79_60076	2;976;200643;171549;815;909656;821
k79_47625	2;976;200643;171549;815;909656;821
k79_83881	
k79_23279	2;1239;186801;3085636;186803;189330;88431
k79_60077	
k79_83882	
k79_23280	
k79_47626	2;1239;186801;3085636;186803;33042;410072
k79_60078	2;1239;186801;3085636;186803;572511;40520;411459
k79_71612	
k79_60079	
k79_83883	2;1239;186801;3085636;186803;2569097;39488
k79_47627	2;1239;186801;3085636;186803;207244;649756;649757
k79_71613	2;1239;186801;186802;216572;216851;853;657322
k79_60080	2;1239;186801;3085636;186803;2316020;33039;657313
k79_47628	
k79_71614	2;1239;186801;3085636;186803;33042;410072
k79_23281	2;1239;186801;3082720;186804;1505652
k79_83884	2;1239;186801;3085636;186803;2316020;46228;471875
k79_60081	
k79_47629	2;1239;909932;1843488;909930;33024;33025
k79_23282	2;976;200643;171549
k79_83885	2;976;200643;171549;2005525;375288;823
k79_71615	2;1239;186801;3085636;186803;2316020;33039
k79_60082	2;1239;186801;3085636;186803;572511;418240;1121115
k79_71616	2;976;200643;171549;2005519;397864;397865;880074
k79_47630	
k79_71617	
k79_23283	
k79_95464	2;1239;186801;3085636;186803;572511;418240;1121115
k79_23284	2;1239;186801;3085636;186803;207244;649756
k79_71618	
k79_47631	
k79_23285	2;1239;186801;3085636;186803;2569097;39488
k79_71619	
k79_60083	2;976;200643;171549;815;816;820
k79_47632	2;1239;186801;186802;216572;1263;1160721
k79_71620	2;200940;3031651;3031668;213422;28231;2815309
k79_60084	2;1239;186801;3085636;186803;2569097;39488
k79_83886	
k79_47633	2;1239;186801;3085636;186803;2316020;33039;657313
k79_71621	
k79_83887	
k79_47634	2;976;200643;171549;815;816
k79_60085	2;1239;186801;3085636;186803;189330;88431
k79_23286	2;1239;186801;3085636;186803;1766253;39491
k79_71622	2;1239;186801;3085636;186803;189330;88431
k79_83888	2;976;200643;171549;815;816;28111
k79_23287	
k79_47635	2;1239;186801;186802;216572;2892396;2714353
k79_83889	
k79_60086	2;1239;186801;186802;216572;459786;2763056
k79_83890	2;1239;186801;186802;216572;216851;853
k79_60087	
k79_47636	2;1239;186801;3085636;186803;189330;88431
k79_60088	2;1239;186801;186802;216572;216851
k79_23288	
k79_47637	2;976;200643;171549;815;909656;821
k79_83891	
k79_11049	2;1239;909932;1843488;909930;33024;626940
k79_47638	
k79_11050	2;1239;186801;3085636;186803;2569097;39488
k79_95465	2;1239;186801
k79_34635	2;1239;186801;186802;31979;1485;1491
k79_47639	
k79_60089	2;1239;186801;3085636;186803;841;166486;657315
k79_34636	
k79_11051	2;1239;526524;526525;2810280;2678885;1982626
k79_95466	2;976;200643;171549;815;816;820
k79_34637	2;976;200643;171549;2005525;375288
k79_60090	
k79_11052	2;74201;203494;48461;1647988;239934;239935
k79_95467	
k79_71623	2;976;200643;171549;815;909656;376805;667015
k79_34638	2;1239;186801;186802;216572;216851
k79_60091	
k79_95468	2;976;200643;171549;815;816
k79_71624	2;1239;186801;186802;216572;216851
k79_34639	
k79_95469	2;1239;526524;526525;2810280;2678885;1982626
k79_71625	
k79_34640	2;1239;186801;3085636;186803;2316020;46228;471875
k79_60092	2;1239;186801;3085636;186803;2316020;33039;657313
k79_34641	2;1239;186801;3085636;186803;207244;649756
k79_71626	2;976;200643;171549
k79_11053	
k79_60093	2;1239;186801
k79_71627	
k79_11054	2;1239;186801;3085636;186803;207244;649756
k79_60094	2;1239;186801;3085636;186803;1766253;39491
k79_71628	2;1239;186801;186802;216572;216851;853;657322
k79_11055	
k79_71629	
k79_60095	
k79_34642	
k79_11056	2;976;200643;171549;815;816;818
k79_60096	2;1239;186801;3085636;186803;2316020;33039
k79_71630	2;976;200643;171549;2005525;375288;823
k79_11057	2;976;200643;171549;815;909656;821
k79_71631	2;1239;909932;1843488;909930;33024;33025
k79_60097	
k79_95470	2;1239;186801;3085636;186803
k79_11058	2;1239;909932;1843488;909930;33024;33025
k79_60098	2;1239;186801;3085636;186803;2316020;46228;471875
k79_11059	2;976;200643;171549;815;909656;821
k79_11060	2;1239;526524;526525;2810280;2678885;1982626
k79_47640	2157;28890;183925;2158;2159;2172;2173;420247
k79_11061	
k79_71632	2;976;200643;171549;815;816;2646097
k79_60099	
k79_47641	2157;28890;183925;2158;2159;2172;2173
k79_11062	
k79_47642	
k79_11063	
k79_47643	2;1239;186801;3085636;186803;1766253;39491
k79_60100	
k79_60101	2;74201;203494;48461;1647988;239934;239935
k79_71633	2;1239;186801;3085636;186803;1766253;39491
k79_11064	
k79_60102	
k79_71634	2;74201;203494;48461;1647988;239934;239935
k79_60103	2;201174;1760;85004;31953;1678;216816;1682
k79_47644	2157;28890;183925;2158;2159;2172;2173;420247
k79_47645	
k79_60104	
k79_47646	
k79_83892	2
k79_60105	
k79_71635	2;1239;186801;3085636;186803;33042;751585
k79_60106	2;201174;1760;85004;31953;1678;28026
k79_83893	2;1239;186801;3085636;186803;572511
k79_47647	2157;28890;183925;2158;2159;2172;2173
k79_23289	2;1239;186801;3085636;186803;2316020;33038
k79_83894	2;1224;28211;356
k79_47648	2;1239;186801;3085636;186803;2316020;33039;657313
k79_23290	2;976;200643;171549;815;816;28111
k79_83895	
k79_47649	2;1239;186801;3085636;186803;2316020;46228;471875
k79_60107	2;1239;186801;3085636;186803;572511;418240;1121115
k79_83896	2;1239;186801;3085636;186803;189330;88431
