Contig	ERR011348_assembly.fa/ERR011348_corrected_1.fastq.gz Mean	ERR011348_assembly.fa/ERR011348_corrected_1.fastq.gz RPKM	ERR011348_assembly.fa/ERR011348_corrected_1.fastq.gz Covered Fraction
k79_72367	5.497199	7.311172	1
k79_84493	7.5116525	9.623481	1
k79_93	5.6634617	7.077706	1
k79_72368	5.122302	6.245034	1
k79_94	8.811111	7.102281	1
k79_60349	6.2867866	8.109872	1
k79_84494	7.45977	7.117755	1
k79_24189	5.0571775	6.2925076	1
k79_72369	6.0569105	6.243764	1
k79_95	6.300813	7.7128844	1
k79_36265	4.8103046	5.9083104	1
k79_84495	4.817352	6.521464	1
k79_12144	9.331425	12.379505	1
k79_96	2.6408162	4.0614686	1
k79_60350	4.0222673	5.293626	1
k79_60351	3.5288463	5.131801	1
k79_72370	4.393617	5.617227	1
k79_48333	5.23472	6.71222	1
k79_60352	3.0480769	5.131801	1
k79_84496	6.179894	7.5515275	1
k79_72371	7.1491227	8.355625	1
k79_48334	9.880435	9.529556	0.8305785
k79_36266	8.809231	10.277419	1
k79_60353	5.0733333	5.681825	1
k79_84497	7.2347827	8.702463	1
k79_36267	2.0816326	2.830131	1
k79_12145	7.512748	9.8393345	1
k79_24190	8.532273	10.857514	1
k79_48335	3.1413043	4.2028294	1
k79_84498	5.5338984	6.734384	1
k79_24191	5.894309	8.447446	1
k79_48336	3.131313	4.429488	1
k79_36268	3.5617979	5.049443	1
k79_12146	4.897092	6.3821864	1
k79_60354	6.0037313	8.038939	1
k79_84499	5.7859426	8.012738	1
k79_48337	6.120482	7.7902074	1
k79_24192	6.424332	8.235523	1
k79_12147	3.46875	4.483506	1
k79_24193	2.9017856	3.827004	1
k79_36269	7.3211803	8.9771185	1
k79_12148	3.7167382	4.712311	1
k79_84500	5.2271466	6.4752007	1
k79_24194	3.4522612	4.3094916	1
k79_36270	5.290323	5.7767286	1
k79_84501	5.6022725	6.740672	1
k79_72372	7.875	9.948721	1
k79_36271	3.1573033	5.453881	1
k79_24195	3.927835	5.2465553	1
k79_48338	5.9632354	8.456296	1
k79_60355	5.7026024	7.543636	1
k79_24196	7.064677	8.53727	1
k79_36272	6.935606	8.5774555	0.99705017
k79_24197	2.2834647	3.9817421	1
k79_24198	6.0574713	5.9229746	1
k79_12149	6.6704636	8.725237	1
k79_97	19.394865	25.49678	1
k79_72373	7.1058054	9.302321	1
k79_72374	2.9705882	3.5809822	1
k79_48339	8.322716	10.750946	1
k79_12150	7.3407645	9.508126	1
k79_24199	5.03811	6.5932727	1
k79_36273	26.733536	35.362595	1
k79_24200	2.8666666	4.1778126	1
k79_72375	2.9175258	3.9475393	1
k79_72376	5.6929135	6.5155773	1
k79_84502	8.546738	10.963916	1
k79_24201	5.352941	6.7527094	1
k79_84503	7.495652	7.1889906	1
k79_12151	5.5193214	7.120566	1
k79_48340	6.057319	7.965176	1
k79_84504	5.969613	7.245894	0.9941406
k79_48341	2.5164318	4.1432853	1
k79_84505	4.921348	6.2929397	1
k79_72377	16.089386	21.204899	1
k79_48342	3.8347826	4.749513	1
k79_24202	6.7638035	8.622293	1
k79_72378	6.009091	7.327241	1
k79_48343	6.231579	6.782802	1
k79_24203	13.539326	10.488233	0.9497908
k79_84506	4.0380955	5.644689	1
k79_60356	10.221817	13.666219	1
k79_48344	4.169675	5.4008255	1
k79_24204	11.837663	11.603007	0.99126637
k79_72379	6.885382	8.40007	1
k79_72380	2.7785714	4.149	1
k79_60357	6.689591	8.307046	1
k79_72381	5.0495048	7.190498	1
k79_84507	7.986711	9.998184	1
k79_24205	8.276941	10.689921	1
k79_84508	9.137931	9.177026	1
k79_60358	7.8701854	9.779322	0.97767335
k79_60359	2.6666667	4.225834	1
k79_84509	6.5341463	8.773407	1
k79_60360	2.5809524	3.34225	1
k79_12152	8.365377	11.0095	1
k79_84510	5.0827584	6.6085396	1
k79_12153	5.3170733	7.7128844	1
k79_60361	22.875776	24.825073	1
k79_36274	10.795826	14.382933	1
k79_12154	6.27957	6.6019754	1
k79_36275	5.1489363	5.342121	1
k79_60362	4.178082	5.1628256	1
k79_24206	8.600763	10.988219	1
k79_72382	6.742643	8.626307	1
k79_60363	5.279412	6.310542	0.993007
k79_72383	4.2277226	6.391554	1
k79_60364	3.9583333	4.8276944	1
k79_72384	4.553719	5.179871	1
k79_72385	2.371134	3.2475305	1
k79_12155	4.7058125	6.260408	1
k79_72386	6.3872833	6.51894	1
k79_60365	5.968539	6.9091897	0.9865546
k79_72387	3.3014705	4.557614	1
k79_24207	6.724787	8.709204	1
k79_24208	8.220589	9.115228	1
k79_60366	5.7152033	7.1223226	1
k79_60367	3.9375	4.9751053	1
k79_98	11.646224	15.70217	0.99973744
k79_60368	6.0199714	7.540682	1
k79_99	3.8496242	5.3026085	1
k79_24209	7.8752093	9.996909	1
k79_24210	5.196262	6.6324806	1
k79_36276	6.940714	9.191414	1
k79_24211	3.209091	4.6277313	1
k79_24212	4.979592	6.064567	1
k79_24213	4.0041842	4.6396275	1
k79_24214	3.720339	5.6119876	1
k79_24215	3.0537634	4.5388584	1
k79_48345	9.829547	13.129039	1
k79_36277	5.3568907	7.03906	1
k79_48346	5.647482	7.6328206	1
k79_100	9.338057	12.356579	1
k79_101	4.8189654	6.031128	1
k79_24216	3.722494	4.557614	1
k79_102	7.5641026	9.388343	1
k79_24217	3.970297	3.9947212	1
k79_103	7.524272	8.322599	1
k79_24218	2.6363637	4.064899	1
k79_104	5.59	5.2139096	1
k79_12156	9.939041	13.136078	1
k79_24219	4.224215	5.6450872	1
k79_24220	7.9313726	8.753512	1
k79_105	2.8735363	3.9967983	1
k79_24221	2.847619	3.932059	1
k79_106	4.5865383	5.131801	1
k79_24222	4.6813726	6.052894	1
k79_12157	9.83469	12.224195	1
k79_24223	4.5137615	5.0327315	1
k79_107	6.3135705	7.831675	1
k79_48347	9.712818	12.766256	1
k79_12158	5.542017	6.7189565	0.9896907
k79_24224	6.730435	6.8106227	1
k79_108	3.8	4.573605	1
k79_48348	3.1603773	3.9166994	1
k79_24225	4.25	5.7977805	1
k79_109	2.8	3.683296	1
k79_24226	4.3949366	5.5193124	1
k79_48349	4.606365	6.040211	1
k79_48350	2.321101	4.258466	1
k79_24227	4.4218416	5.687784	1
k79_60369	6.572327	8.756763	1
k79_12159	6.5857477	8.291216	1
k79_84511	26.033329	34.66143	1
k79_84512	4.9444447	5.0522385	0.98062015
k79_24228	9.078431	11.2141285	1
k79_60370	5.990625	7.680064	1
k79_24229	5.0084033	5.218383	1
k79_72388	15.923387	21.105787	1
k79_60371	5.079137	6.5919814	1
k79_12160	4.870103	6.00026	1
k79_36278	9.297868	12.187211	1
k79_60372	3.338983	5.9861197	1
k79_12161	6.964602	7.624905	1
k79_48351	6.503384	8.205073	1
k79_48352	9.14	8.0214	1
k79_60374	3.897561	4.980608	1
k79_36279	4.915254	6.690611	1
k79_84513	11.29846	14.450751	1
k79_36280	11.566265	13.926042	0.99382716
k79_60376	4.331176	6.051428	1
k79_36281	3.3994565	4.452032	1
k79_60377	4.5982904	5.257472	1
k79_36282	55.35165	62.823208	0.9419087
k79_72389	10.243923	13.221647	1
k79_36283	2.9326923	4.3422937	1
k79_72390	6.837989	7.314347	1
k79_72391	4.8613863	6.7910256	1
k79_72392	3.469496	4.3760014	1
k79_84514	6.2818413	8.086089	1
k79_72393	6.8316064	8.230915	1
k79_60378	9.56613	12.1921215	1
k79_36285	9.466159	12.269972	1
k79_36286	8.590909	8.004549	1
k79_36287	4.212766	5.342121	1
k79_60379	5.161235	6.155576	1
k79_36288	5.0660067	6.418891	1
k79_84515	5.6627812	7.5701594	1
k79_36289	6.568657	8.437144	1
k79_84516	7.7530303	10.398111	1
k79_48353	11.741514	15.522013	1
k79_36290	5.8080807	7.248253	1
k79_36291	4.207547	3.9166994	1
k79_48354	4.53937	4.963738	1
k79_84517	6.4375987	8.0675	1
k79_36292	5.8505263	7.3796883	1
k79_12162	9.729558	12.947258	1
k79_84518	3.1949153	4.1154575	1
k79_48355	4.4168515	6.00604	1
k79_12163	2.7912087	4.576525	1
k79_48356	4.4411764	5.277237	1
k79_48357	5.691489	7.807716	1
k79_72394	8.908357	11.755911	1
k79_72395	7.61	8.0214	1
k79_12164	3.9380531	5.449321	1
k79_36293	7.668496	9.544786	1
k79_48359	4.72332	8.956898	1
k79_12165	2.52349	3.6887712	1
k79_36294	6.724138	6.031128	1
k79_84519	13.04175	20.209625	1
k79_36295	5.86014	7.870828	1
k79_72396	4.7906604	6.242335	1
k79_12166	4.4366198	5.579026	1
k79_12167	5.553719	5.179871	1
k79_72397	3.9076304	5.277237	1
k79_12168	2.6477273	4.6342125	1
k79_84520	4.4311223	5.6896977	1
k79_72398	5.631579	6.4566193	1
k79_12169	3.3846154	4.576525	1
k79_84521	7.642202	9.67833	1
k79_72399	7.1728396	7.14374	1
k79_60380	12.328853	16.505402	0.99619263
k79_72400	7.2396693	6.289843	0.7933579
k79_12170	7.4528303	9.754892	1
k79_60381	3.151724	4.078678	1
k79_72401	4.2713566	5.1713896	1
k79_12171	2.6086957	3.1333592	1
k79_72402	3.5855856	4.994167	1
k79_12172	4.8623853	7.742665	1
k79_24230	10.850954	14.491096	1
k79_72403	7	9.027299	1
k79_60382	4.5973153	6.33875	1
k79_48360	6.193362	8.201209	1
k79_72404	3.5833333	4.075915	0.9308943
k79_24231	3.2937062	4.1065187	1
k79_12173	6.486842	8.37399	1
k79_48361	5.881579	6.896706	1
k79_24232	3.2118227	4.828747	1
k79_12174	7.090498	7.0268326	1
k79_48362	2.606383	4.109324	1
k79_12175	7.172414	7.161965	0.943609
k79_48363	4.277311	4.845641	1
k79_24233	5.2545457	6.6844997	1
k79_84522	9.618252	12.876543	1
k79_48364	5.988764	6.2929397	1
k79_60383	7.853211	9.840578	1
k79_48365	7.401786	6.888607	1
k79_48366	5.9793816	6.495061	1
k79_48367	4.897321	6.4342785	1
k79_60384	5.8663445	7.6728697	1
k79_12176	4.135021	5.3877807	1
k79_12177	3.136842	4.5018063	1
k79_12178	3.2142856	4.851653	1
k79_12179	3.584507	4.463964	1
k79_60385	5.9509	7.5101814	1
k79_48368	5.9499373	7.5015726	1
k79_60386	3.5785713	5.101329	1
k79_12180	5.487539	6.7098203	1
k79_60387	4.516129	7.014599	1
k79_72405	7.059656	9.296537	1
k79_48369	5.2546062	6.7113457	1
k79_12181	5.1847825	5.386271	1
k79_48370	3.2643678	3.8076262	1
k79_12182	8.619047	7.992338	0.93115944
k79_110	16.200659	21.696802	1
k79_12183	2.5306122	4.0430446	1
k79_48371	4.904	6.5173874	1
k79_60388	4.4074073	5.525494	1
k79_72406	3.5821917	4.3713355	1
k79_24234	5.7940454	7.5528173	1
k79_111	6.293233	7.7920494	1
k79_12184	5.609403	7.131401	1
k79_72407	196.85533	230.76273	1
k79_112	4.3846154	5.4753585	1
k79_12185	3.0082645	4.069899	1
k79_12186	14.208955	15.887457	1
k79_72408	4.7116704	5.4660306	1
k79_24235	7.3518004	9.1988535	1
k79_113	3.6515465	4.579146	1
k79_24236	4.4329896	4.3721294	1
k79_24237	3.225	4.084973	1
k79_72409	6.5499125	8.622171	1
k79_72410	4.536842	4.9110613	1
k79_114	5.9377933	7.4049854	1
k79_72411	3.7741935	4.5388584	1
k79_72412	3.050909	4.2466235	1
k79_72413	3.664	5.1045275	1
k79_24238	4.662722	5.943692	1
k79_24239	2.75	4.209705	1
k79_72414	6.3873873	8.0675	1
k79_72415	3.6209676	5.1231575	1
k79_12187	7.254199	9.545228	1
k79_72416	7.4	9.255463	1
k79_60389	10.571031	14.027368	1
k79_60390	3.1121495	4.6817513	1
k79_72417	2.3321428	2.798163	1
k79_60391	5.262032	6.8431826	1
k79_12188	3.8583195	4.9007893	1
k79_60392	6.629032	7.318796	1
k79_60393	4.788889	7.102281	1
k79_12189	39.943127	51.506706	1
k79_115	32.840115	43.060043	1
k79_84523	15.722148	20.984274	1
k79_12190	2.8113773	3.7289565	1
k79_116	10.782609	10.594302	1
k79_72418	5.0561743	7.1215396	1
k79_12191	2.9266055	4.258466	1
k79_117	3.089109	4.7936654	1
k79_84524	4.246479	5.8374915	1
k79_84525	3.3932583	3.7757633	1
k79_12192	2.4573643	3.932059	1
k79_36296	10.441515	14.020148	1
k79_84526	17.830357	16.456118	1
k79_12193	3.5339806	3.566828	1
k79_84527	3.4115045	4.266702	1
k79_118	5.3668833	7.461159	1
k79_84528	11.281818	10.412395	1
k79_12194	6.3374233	7.1619644	1
k79_119	6.7912087	5.8246684	0.90041494
k79_36297	4.829077	6.694644	1
k79_72419	7.6622176	9.72345	1
k79_120	4.6930695	5.1931376	1
k79_12195	5.5289855	7.311172	1
k79_36298	4.6764708	4.774643	1
k79_72420	2.4660194	4.359457	1
k79_121	3.6923077	4.5064044	1
k79_12196	4	4.242087	1
k79_12197	6.4322033	8.605047	1
k79_84529	4.8311925	6.059331	1
k79_84530	5.5393257	6.712469	1
k79_12198	4.81	5.2139096	1
k79_72421	4.6952596	6.0870657	1
k79_122	6.5863376	8.145809	1
k79_12199	4.6554055	5.38349	1
k79_84531	4.36	4.5836573	1
k79_84532	5.34	6.016051	1
k79_12200	4.134199	5.242745	1
k79_84533	4.0814395	5.028164	1
k79_60394	6.5719914	8.694493	1
k79_36299	5.693538	7.5507927	1
k79_12201	3.6327434	4.000034	0.9175532
k79_123	8.849012	11.008598	1
k79_84534	6.36	8.0214	1
k79_60395	3.6	4.242087	1
k79_12202	5.266667	7.055862	1
k79_124	5.9347825	7.457913	1
k79_84535	4.4347825	5.222266	1
k79_125	2.3790324	3.659398	1
k79_126	5.7181816	5.7846637	1
k79_12203	10.431524	12.3233795	1
k79_84536	3.1971831	4.566639	1
k79_127	8.983193	8.945799	1
k79_84537	3.21875	3.6067448	1
k79_24240	9.961805	13.218022	0.99985236
k79_24241	3.7229729	4.7105536	1
k79_128	4.952663	7.602249	1
k79_60396	10.971795	14.052643	1
k79_24242	2.7256637	4.193698	1
k79_129	11.082474	17.86142	1
k79_36300	8.174878	10.335557	1
k79_60397	8.639175	7.306943	1
k79_84538	7.424107	9.758394	1
k79_60398	5.772059	5.6093707	1
k79_72422	7.387049	9.6841345	1
k79_24243	5.8015466	7.2684617	1
k79_24244	6.7652173	7.5673585	1
k79_130	7.364419	9.351987	1
k79_84539	4.316733	5.228673	1
k79_60399	53.60042	59.06609	1
k79_24245	4.6969695	5.000217	1
k79_36301	4.9279504	6.1945367	1
k79_131	4.6728973	5.462043	1
k79_84540	1.9690722	3.2475305	1
k79_24246	3.578125	5.049443	1
k79_60400	3.761062	4.80004	1
k79_132	2.057143	3.4575002	1
k79_36302	3.1868687	3.745625	1
k79_84541	2.5809524	4.1778126	1
k79_36303	1.8043479	3.3146284	1
k79_72423	7.23538	9.313385	1
k79_36304	4.527972	5.289341	1
k79_133	4.0199337	5.200043	1
k79_72424	3.776699	3.566828	1
k79_24247	5.55289	6.953885	1
k79_24248	5.375	5.7707915	1
k79_60401	8.498645	10.688819	1
k79_72425	4.0572033	4.997255	1
k79_60402	4.254237	5.6119876	1
k79_36305	8.991189	10.497319	1
k79_12204	8.518176	11.153543	1
k79_60403	2.6438355	3.8041873	1
k79_72426	3.8488371	4.66932	1
k79_24249	4.783242	5.8812127	1
k79_36306	6.2157435	8.542059	1
k79_60404	3.6494465	4.525137	1
k79_36307	6.241071	7.654008	1
k79_12205	4.467249	5.7719784	1
k79_134	5.560995	7.3261356	1
k79_135	3.7913043	5.297151	1
k79_24250	4.812362	5.9861193	1
k79_12206	5.9947643	6.4688716	1
k79_36308	3.6185286	4.4606433	1
k79_24251	2.6086957	3.7289565	1
k79_60405	3.4473069	4.8656673	1
k79_12207	5.6484375	5.7707915	1
k79_12208	2.9148147	3.8197145	1
k79_136	5.546392	7.377947	1
k79_137	4.4958677	5.179871	0.97416973
k79_84542	7.682506	10.044168	1
k79_84543	7.6666665	7.9758244	1
k79_24252	14.636886	19.687561	1
k79_12209	6.515289	9.318181	1
k79_60406	6.3944283	8.145906	1
k79_138	6.22187	7.703009	1
k79_12210	4.7185187	5.277237	1
k79_24253	7.2008734	10.317763	1
k79_36309	7.525649	9.800583	1
k79_139	3.0048544	3.6614535	1
k79_36310	2.531915	3.6983914	1
k79_24254	3.278075	3.8678858	1
k79_24255	5.375	10.189787	1
k79_60407	6.0654545	7.8781605	0.99285716
k79_84544	9.383806	11.747963	1
k79_141	5.209549	6.27861	1
k79_24256	11.479412	12.277654	1
k79_84545	4.1358023	5.7114406	1
k79_142	4.4734983	7.4100695	1
k79_36311	5.570938	7.1479764	1
k79_12211	5.9119134	7.838502	1
k79_143	3.9828768	4.99069	1
k79_36312	5.5528455	7.596023	1
k79_60408	3.8373058	5.305635	1
k79_144	2.5	3.4182103	1
k79_60409	5.8166666	5.1990557	1
k79_60410	4.4329896	5.277237	1
k79_84546	7.6390085	9.580291	1
k79_24257	7.971714	10.160242	1
k79_84547	3.8387096	5.1231575	1
k79_60411	5.039548	6.366191	1
k79_24258	9.786885	9.5843935	1
k79_60412	4.2989693	5.277237	1
k79_36313	7.3255615	9.505482	1
k79_60413	8.303279	9.67047	1
k79_12212	7.425593	9.499711	1
k79_60414	3.854369	4.755771	1
k79_84548	5.0015697	6.370235	1
k79_84549	3.1182795	3.7136111	1
k79_84550	4.5795455	4.2129207	1
k79_36314	6.8826737	8.630046	1
k79_36315	3.8809524	5.0860324	1
k79_60415	4.349045	5.3618984	1
k79_12213	10.112118	12.812498	1
k79_84551	4.617057	6.300231	1
k79_60416	4.561151	5.5511417	1
k79_84552	5.438095	5.898089	1
k79_145	6.608592	8.619091	1
k79_12214	3.6032257	5.0133753	1
k79_48372	19.274155	25.769943	1
k79_36316	5.80348	7.5623236	0.9911269
k79_146	6.409871	8.789683	1
k79_48373	4.551724	4.7584577	1
k79_84553	4.74911	5.7738314	1
k79_84556	6.5531917	6.9858503	1
k79_147	3.779018	4.527128	1
k79_36317	5.4688582	7.0242343	1
k79_60417	13.400735	16.799788	1
k79_60418	3.6271777	3.9005663	1
k79_48374	8.341293	10.156968	1
k79_60419	4.064516	5.7767286	1
k79_36318	6.066225	7.9788465	1
k79_148	4.6898956	5.950594	1
k79_36319	9.032171	11.502965	1
k79_149	27.061224	27.922594	1
k79_60420	5.4855685	7.4623985	1
k79_36320	4.6115704	5.549862	1
k79_48375	6.683393	8.22864	0.9929078
k79_60421	6.0927835	7.306943	1
k79_36321	3.4322033	5.2378545	1
k79_48376	3.9189188	4.994167	1
k79_12215	8.608762	11.345585	1
k79_36322	3.509091	4.6277313	1
k79_84557	10.235539	13.375463	1
k79_150	3.9796672	5.0786724	1
k79_48377	4.8173075	5.131801	0.98031497
k79_84558	10.906977	9.703306	1
k79_48378	2.8205128	4.5064044	1
k79_36323	4.5436893	6.7718797	1
k79_48379	2.7631578	2.278807	0.72727275
k79_48380	4.552239	5.6488733	1
k79_151	4.832258	5.729572	1
k79_60422	14.196819	18.301422	1
k79_84559	2.8545861	4.198807	1
k79_60423	5.2689075	5.963866	1
k79_36324	4.6776214	5.972842	1
k79_152	4.4350963	5.8459854	1
k79_36325	4.079646	4.574943	1
k79_60424	2.5528255	3.6002696	1
k79_36326	4.0227275	4.9211044	1
k79_48381	4.289535	5.6586614	1
k79_24259	9.579071	13.340311	1
k79_24260	5.16129	6.189352	1
k79_84560	6.077882	7.657447	1
k79_72427	11.590625	15.395536	1
k79_84561	11.039514	13.650278	1
k79_84562	3.2156863	4.632822	1
k79_36327	5.318764	6.856478	1
k79_84563	4.1010103	6.040211	1
k79_84564	8.325203	8.814726	1
k79_60425	5.4617066	7.1981726	1
k79_36328	7.0343513	8.925891	1
k79_72428	7.370861	9.377006	1
k79_48382	7.3052435	9.605679	1
k79_153	7.541988	9.739177	1
k79_60426	3.122449	4.071777	1
k79_60427	4.1034484	5.499905	1
k79_60428	4.715909	5.8980885	1
k79_84565	5.6464562	7.0589533	1
k79_36329	6.723757	8.458586	1
k79_84566	4.677778	5.0133753	1
k79_36330	12.415929	11.437359	1
k79_48383	8.558685	10.707209	1
k79_48384	7.6509433	8.616739	1
k79_154	4.5344653	6.0108237	1
k79_60429	4.1684213	5.2901874	1
k79_36331	5.4244604	7.2503843	1
k79_60430	4.487603	5.549862	1
k79_84567	4.9619207	6.516058	1
k79_36332	4.0104165	6.521464	1
k79_60431	3.9583333	4.8276944	1
k79_48385	5.1859207	6.55157	1
k79_60432	4.74359	6.3840733	1
k79_155	7.8125	10.185186	1
k79_36333	10.2405405	12.147793	1
k79_72429	7.1857285	9.573991	1
k79_36334	5.504202	6.7093496	1
k79_72430	2.608	4.0107	1
k79_72431	2.1505377	4.126235	1
k79_48386	6.3129373	8.3324795	1
k79_60433	5.287619	6.833045	1
k79_72432	9.7047615	8.257323	1
k79_156	5.66129	7.5526166	1
k79_84568	5.849023	7.543637	1
k79_72433	5.114286	5.18625	1
k79_60434	5.7828746	7.3571544	1
k79_48387	2.5543175	3.939784	1
k79_157	3.2184875	4.100158	1
k79_84569	2.1111112	3.1090698	1
k79_158	5.5959597	6.040211	1
k79_72434	3.4507773	5.554177	1
k79_60435	5.1446543	5.191845	1
k79_84570	6.116279	8.497246	1
k79_48388	4.3826365	5.4375	1
k79_48389	4.98524	5.715962	1
k79_159	4.8860354	6.485608	1
k79_72435	5.3230767	6.8390555	1
k79_160	6.0185184	6.6067734	1
k79_72436	5.0408163	10.107611	1
k79_48390	4.0981736	5.4567347	1
k79_84571	7.7475085	9.807742	1
k79_84572	4.7313433	5.141923	1
k79_36335	12.13671	15.960262	1
k79_161	7.5160255	9.586299	1
k79_84573	6.641791	7.4141464	1
k79_24261	13.213369	17.530718	1
k79_48391	6.851224	8.392434	1
k79_36336	5.0738006	9.050274	1
k79_72437	4.3074794	5.6342983	1
k79_84574	3.76	5.4691367	1
k79_48392	6.0707965	6.862415	1
k79_72438	4.8615384	6.445768	1
k79_84575	2.9927535	4.1778126	1
k79_48393	5.3065696	5.93919	1
k79_36337	16.326145	19.822557	1
k79_36338	5.799363	7.131094	1
k79_84576	10.618717	14.619471	1
k79_36339	3.3015873	4.7227445	1
k79_60436	8.682066	11.794143	1
k79_24262	16.703634	21.807978	1
k79_84577	6.8345866	8.8575535	1
k79_36340	2.862745	5.1725297	0.9880952
k79_48394	7.0825295	9.073145	1
k79_84578	5.8333335	7.0187254	1
k79_60437	3.3529413	4.989615	1
k79_72439	5.1314435	6.791331	1
k79_48395	2.229885	2.9614873	1
k79_72440	6.032258	8.314866	1
k79_36341	42.446243	53.70178	1
k79_60438	4.4917808	5.583077	1
k79_36342	4.037736	4.7000394	1
k79_24263	15.630275	20.053501	1
k79_36343	4.8939395	6.044495	1
k79_162	9.581775	12.500492	1
k79_60439	7.700997	8.670582	1
k79_36344	5.1559634	4.645599	1
k79_60440	2.8606558	4.4235663	1
k79_36345	3.4171429	4.612305	1
k79_24264	6.4353814	9.990089	1
k79_60442	5.4919786	7.4626575	1
k79_36346	5.3169813	5.7986026	1
k79_48396	8.454687	11.189272	1
k79_36347	7.626866	8.8263645	1
k79_60444	2.8206277	3.7633915	1
k79_24265	7.6989436	9.496087	1
k79_48397	4.3510437	6.3685417	1
k79_24266	3.4765625	5.410117	1
k79_84579	6.530755	8.574359	1
k79_48398	2.9306931	5.1931376	1
k79_36348	3.9591527	5.0690107	1
k79_84580	4.172131	5.529458	1
k79_24267	2.6971154	4.201153	1
k79_36349	2.6333334	4.5955944	1
k79_84581	2.9672132	4.054936	1
k79_24268	2.2201834	3.8713324	1
k79_163	6.3267884	8.278968	1
k79_60445	8.622363	10.684243	1
k79_84582	3.9130435	4.9187827	1
k79_164	2.6416667	3.7136111	1
k79_60446	4.811881	5.59261	1
k79_24269	4.40367	5.2551103	1
k79_84584	3.5632184	5.0768356	1
k79_36350	6.029575	7.835666	1
k79_60447	4.254386	5.6970177	1
k79_24270	2.279661	3.7413247	1
k79_60448	6.010638	7.807716	1
k79_48399	6.3210526	8.294857	1
k79_24271	6.392157	7.559851	1
k79_60449	4.7525773	4.059413	1
k79_48400	3.4322033	3.367192	1
k79_24272	5.41	4.81284	1
k79_60450	7.6725664	8.387396	1
k79_60451	6.903226	8.4166155	1
k79_48402	18.605635	17.512476	0.9691781
k79_72441	7.6447434	10.1297655	1
k79_60452	3.3636363	5.9198527	1
k79_60453	2.8611112	3.1090698	1
k79_48403	4.076336	5.110722	1
k79_24273	5.194577	7.355531	1
k79_48404	4.8913045	4.9719424	0.9338843
k79_60454	3.0280373	4.2916055	1
k79_24274	5.519231	5.9213095	1
k79_36351	11.808953	15.029389	1
k79_24275	5.6788993	5.8069983	1
k79_72442	4.4801273	5.40595	1
k79_60455	4.1703057	4.7620444	1
k79_36352	5.0664206	5.4777975	1
k79_36353	3.5772357	4.407363	1
k79_84585	10.337204	13.2966385	0.9945873
k79_36354	8.745455	8.484174	1
k79_60456	4.3057995	5.159802	1
k79_84586	7.2413793	6.7850184	1
k79_72443	4.438679	5.868073	1
k79_72444	2.7211537	3.9475396	1
k79_84587	3.645768	4.4895897	1
k79_72445	3.4444444	4.4937816	1
k79_60457	5.739819	6.43609	1
k79_36355	5.2455664	7.153854	1
k79_24276	9.819069	12.38121	0.9925776
k79_60458	2.5079365	4.3594565	1
k79_72446	4.4467006	4.623286	1
k79_24277	6.733333	7.3881316	1
k79_72447	2.8839285	4.021424	1
k79_84588	4.113032	5.4469047	1
k79_72448	3.5	5.5265555	1
k79_84589	4.792325	6.256151	1
k79_84590	5.2643676	5.9229746	1
k79_48405	7.7179313	10.256872	1
k79_84591	4.6568627	5.968304	1
k79_48406	6.115044	6.862415	1
k79_60459	9.701484	12.533439	1
k79_165	13.511084	17.889225	1
k79_60460	4.970588	4.774643	1
k79_36356	11.656746	15.044756	1
k79_166	2.46	4.0107	1
k79_84592	7.498227	9.127995	1
k79_167	3.8876405	5.453881	1
k79_48407	7.527009	9.81717	1
k79_84593	6.757576	8.523859	1
k79_36357	5.845735	7.4378176	1
k79_168	7.589161	9.582352	1
k79_84594	7.3677993	9.335669	1
k79_60461	11.275458	14.229382	1
k79_60462	2.2929294	3.2214458	1
k79_84595	4.5614524	5.9213095	1
k79_60463	3.2047243	3.6197655	1
k79_72449	7.8111362	10.272672	1
k79_72450	3.5444446	5.0133753	1
k79_72451	6.6570396	8.688285	1
k79_72452	3.5509434	5.073777	1
k79_84596	33.50259	41.99545	1
k79_48408	8.84996	11.529275	1
k79_36358	12.219797	15.763705	0.9823269
k79_48409	2.878049	3.7980115	1
k79_36359	6.1282053	7.1111712	1
k79_72453	5.103726	6.403786	0.99300086
k79_36360	117.23478	139.23941	1
k79_84597	7.5984783	9.402429	1
k79_48410	3.120339	4.1464005	1
k79_36361	5.9109263	7.985013	1
k79_48411	5.838298	7.2774806	1
k79_48412	3.8073394	5.0327315	1
k79_84598	10.4928875	13.274489	1
k79_84599	6.2580647	6.586916	1
k79_84600	4.712575	5.693423	1
k79_36362	7.714866	9.946885	0.99637944
k79_84601	3.224719	4.195293	1
k79_48413	4.26603	5.9047675	1
k79_169	26.658669	35.490997	1
k79_36363	6.6574073	7.772674	1
k79_84602	6.3636365	7.769807	1
k79_170	4.855932	5.2378545	1
k79_48414	3.26	4.0107	1
k79_72454	9.485486	12.69733	1
k79_72455	4.051724	4.9002914	1
k79_36364	4.71789	6.159778	1
k79_84603	5.39433	7.2684617	1
k79_36365	6.338983	8.230915	1
k79_36366	3.1559634	5.419865	1
k79_72456	4.7112813	5.9594355	1
k79_72457	2.4017856	3.827004	1
k79_60464	9.269091	12.340094	1
k79_36367	4.8993287	6.0429077	1
k79_36368	5.9130435	6.214928	1
k79_48415	9.132251	11.673555	1
k79_171	9.730798	13.020895	1
k79_84604	10.641899	13.082266	1
